ANIO,DOMINIO_G,COD_IDIOMA,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,SEXO
2011,4,4,2,36,4,10,341026,Sierra Norte,Divorciado,Castellano,Superior Universitaria Completa,Economía,Mujer
2011,4,4,2,25,6,9,351016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,4,4,1,55,2,10,121016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,4,4,2,52,2,10,121016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2011,4,4,2,23,6,9,717016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2011,4,4,1,28,6,9,331036,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2011,4,4,1,43,2,11,591026,Sierra Norte,Casado,Castellano,Maestria/doctorado,Ingeniería Pesquera,Hombre
2011,4,4,2,32,2,10,341026,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Economía,Mujer
2011,4,4,1,22,6,9,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,4,4,2,18,6,9,332326,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Turismo y Administración,Mujer
2011,4,4,2,33,5,10,717016,Sierra Norte,Separado,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2011,4,4,1,27,6,9,342056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2011,4,4,1,25,6,9,531016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2011,4,4,1,42,6,10,121016,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,4,4,1,37,2,11,432016,Sierra Norte,Casado,Castellano,Maestria/doctorado,Estadística,Hombre
2011,4,4,2,31,2,9,331016,Sierra Norte,Casado,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2011,4,4,1,26,6,10,332326,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Turismo y Administración,Hombre
2011,4,4,1,26,1,11,432016,Sierra Norte,Conviviente,Castellano,Maestria/doctorado,Estadística,Hombre
2011,4,4,2,31,1,10,111026,Sierra Norte,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,4,4,1,18,6,9,332326,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Turismo y Administración,Hombre
2011,4,4,2,24,6,9,714016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,4,4,1,33,6,10,332326,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Turismo y Administración,Hombre
2011,4,4,1,39,2,9,521046,Sierra Norte,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,4,4,2,37,2,10,717016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2011,4,4,1,25,6,9,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,4,4,2,30,2,10,313016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Psicología,Mujer
2011,4,4,1,38,2,9,531016,Sierra Norte,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2011,4,4,1,42,1,11,531016,Sierra Norte,Conviviente,Castellano,Maestria/doctorado,Ingeniería Civil,Hombre
2011,4,4,2,33,1,10,717016,Sierra Norte,Conviviente,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2011,4,4,1,25,6,9,531016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2011,4,4,2,47,2,10,112016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,4,4,1,21,6,9,412026,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Zootecnia,Hombre
2011,4,4,2,21,6,9,594056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2011,4,4,2,19,6,9,533026,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Mujer
2011,4,4,1,37,2,10,121016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,4,4,2,32,2,10,111026,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,7,4,2,27,6,9,351016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,7,4,1,65,2,10,611106,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2011,7,4,1,30,6,10,351016,Selva,Soltero,Castellano,Superior Universitaria Completa,Derecho,Hombre
2011,7,4,2,23,6,10,214016,Selva,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2011,7,4,1,20,6,9,594056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Hombre
2011,7,4,2,19,6,9,531016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Mujer
2011,7,4,1,34,1,9,351016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2011,7,4,2,38,1,10,121016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2011,7,4,2,19,6,9,351016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,7,4,2,32,1,10,111026,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,7,4,1,58,5,10,121016,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,7,4,2,29,6,10,112016,Selva,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,1,38,2,10,151016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Artística,Hombre
2011,7,4,2,48,2,10,151016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Artística,Mujer
2011,7,4,2,29,6,10,511026,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
2011,7,4,2,20,6,9,715056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Tecnología Médica,Mujer
2011,7,4,2,29,1,9,351016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,7,4,1,43,1,9,351016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2011,7,4,2,20,6,9,331176,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Comercial,Mujer
2011,7,4,1,23,6,9,527016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Hombre
2011,7,4,1,31,1,10,342056,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2011,7,4,2,37,5,11,121016,Selva,Separado,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2011,7,4,1,38,2,10,713026,Selva,Casado,Castellano,Superior Universitaria Completa,Odontología,Hombre
2011,7,4,2,41,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,2,24,1,9,112016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2011,7,4,1,39,1,9,611106,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Hombre
2011,7,4,1,24,1,9,121016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2011,7,4,2,18,1,9,521046,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Mujer
2011,7,4,1,51,2,10,611106,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2011,7,4,1,55,1,10,112016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2011,7,4,2,28,6,9,351016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,7,4,1,26,6,9,531016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2011,7,4,1,30,1,10,112016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2011,7,4,2,24,1,10,214016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2011,7,4,1,56,2,10,611106,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2011,7,4,1,23,6,9,341076,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Economía y Finanzas,Hombre
2011,7,4,2,47,2,10,714016,Selva,Casado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,7,4,2,33,5,10,111026,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,7,4,2,20,6,9,351016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,7,4,1,23,6,9,527056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Metalúrgica    1/,Hombre
2011,7,4,2,20,6,9,335026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Negocios Internacionales   1/,Mujer
2011,7,4,2,49,6,10,112016,Selva,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,2,29,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2011,7,4,2,30,6,10,511076,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas y Computación  2/,Mujer
2011,7,4,2,23,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2011,7,4,1,58,2,10,531016,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2011,7,4,2,56,2,9,331036,Selva,Casado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2011,7,4,2,30,1,10,714016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,7,4,1,61,1,9,121016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2011,7,4,1,25,1,9,526036,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2011,7,4,2,30,2,10,214016,Selva,Casado,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2011,7,4,2,28,5,10,714016,Selva,Separado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,7,4,1,53,2,10,121016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,7,4,2,23,6,10,714016,Selva,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,7,4,1,44,1,10,121016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,7,4,2,42,1,10,112016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,1,64,1,10,21016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Administración y Ciencias Policiales (oficiales),Hombre
2011,7,4,2,43,1,10,341026,Selva,Conviviente,Castellano,Superior Universitaria Completa,Economía,Mujer
2011,7,4,2,34,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,2,48,6,11,111026,Selva,Soltero,Castellano,Maestria/doctorado,Educación Inicial,Mujer
2011,7,4,1,49,1,11,121016,Selva,Conviviente,Castellano,Maestria/doctorado,Educación Secundaria,Hombre
2011,7,4,2,48,1,11,121016,Selva,Conviviente,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2011,7,4,2,23,6,9,313016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2011,7,4,1,36,6,10,511056,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas e Informática   1/,Hombre
2011,7,4,1,22,6,9,521046,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,7,4,1,21,6,9,521046,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,7,4,2,22,6,9,335056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Comercio y Negocios Internacionales,Mujer
2011,7,4,1,25,6,9,112016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Hombre
2011,7,4,1,24,6,9,112016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Hombre
2011,7,4,1,21,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2011,7,3,1,24,1,9,714016,Selva,Conviviente,Otra lengua nativa,Superior Universitaria Incompleta,Enfermería,Hombre
2011,7,3,1,39,2,11,112016,Selva,Casado,Otra lengua nativa,Maestria/doctorado,Educación Primaria,Hombre
2011,7,4,2,25,6,10,214016,Selva,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2011,7,4,1,47,5,11,112016,Selva,Separado,Castellano,Maestria/doctorado,Educación Primaria,Hombre
2011,7,4,1,20,6,9,525016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Electrónica,Hombre
2011,7,4,2,43,1,10,112016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,7,4,1,18,6,9,521046,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,7,4,1,43,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2011,7,4,1,27,1,10,332326,Selva,Conviviente,Castellano,Superior Universitaria Completa,Turismo y Administración,Hombre
2011,7,4,1,25,6,10,621016,Selva,Soltero,Castellano,Superior Universitaria Completa,Medicina Veterinaria,Hombre
2011,7,4,2,20,6,9,332326,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Turismo y Administración,Mujer
2011,7,4,1,63,6,9,331036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2011,7,4,2,19,6,9,335016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Negocios Globales,Mujer
2011,5,4,1,43,6,10,341026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Economía,Hombre
2011,5,4,2,42,2,10,111026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,5,4,1,41,2,10,331016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Administración,Hombre
2011,5,4,1,30,6,9,321036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación Social   2/,Hombre
2011,5,4,1,26,6,10,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2011,5,4,1,49,1,9,331016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,5,4,1,24,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,5,4,2,22,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,2,28,5,9,121016,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Mujer
2011,5,1,1,66,2,10,112016,Sierra Centro,Casado,Quechua,Superior Universitaria Completa,Educación Primaria,Hombre
2011,5,4,1,36,2,10,341026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Economía,Hombre
2011,5,4,1,33,1,10,331016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Administración,Hombre
2011,5,4,2,32,1,10,111026,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2011,5,4,2,36,6,11,112016,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Educación Primaria,Mujer
2011,5,4,2,27,6,10,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,5,4,2,41,1,9,121016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Mujer
2011,5,4,2,30,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,1,22,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,5,4,2,19,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2011,5,4,2,27,6,10,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,5,4,2,29,6,10,527016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Minas,Mujer
2011,5,4,1,38,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,5,1,1,34,6,9,351016,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Derecho,Hombre
2011,5,4,1,24,6,9,713026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Odontología,Hombre
2011,5,4,2,26,5,10,714016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,5,4,1,25,6,10,594056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Ambiental,Hombre
2011,5,4,1,24,6,10,321026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ciencias de la Comunicación,Hombre
2011,5,4,2,28,6,10,332276,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Turismo,Mujer
2011,5,4,2,24,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,1,19,6,9,511056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas e Informática   1/,Hombre
2011,5,4,1,19,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,5,4,1,29,2,9,521046,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2011,5,4,2,29,2,9,594056,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2011,5,4,1,37,2,10,611106,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2011,5,4,2,37,2,11,611106,Sierra Centro,Casado,Castellano,Maestria/doctorado,Ingeniería Agrónoma,Mujer
2011,5,4,2,42,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,5,4,1,32,6,11,121016,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Educación Secundaria,Hombre
2011,5,1,1,34,6,10,341026,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Economía,Hombre
2011,5,4,2,30,6,10,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2011,5,4,1,28,6,10,522036,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Industrias Alimentarias    2/,Hombre
2011,5,4,2,24,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2011,5,4,1,22,6,9,522036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Industrias Alimentarias    2/,Hombre
2011,5,4,2,23,6,9,332336,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Turismo y Hotelería,Mujer
2011,5,4,1,19,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,5,4,2,19,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2011,5,4,2,28,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,5,4,2,36,1,9,716026,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Farmacia y Bioquímica,Mujer
2011,5,4,2,30,6,11,342056,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Contabilidad,Mujer
2011,5,4,2,26,6,11,342056,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Contabilidad,Mujer
2011,5,4,2,35,5,10,112016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2011,5,1,1,39,6,10,121016,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,5,1,1,38,6,10,121016,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Educación Secundaria,Hombre
2011,5,4,2,36,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,1,24,6,9,522036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Industrias Alimentarias    2/,Hombre
2011,5,4,1,26,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2011,5,4,2,25,1,9,714016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,2,29,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2011,5,4,2,29,6,10,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,5,4,2,26,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2011,5,4,2,18,6,9,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2011,5,4,2,27,6,10,341026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Economía,Mujer
2011,5,4,1,29,6,10,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho,Hombre
2011,5,4,2,30,1,9,717016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2011,5,4,2,23,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2011,5,4,2,31,6,11,332276,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Turismo,Mujer
2011,5,4,2,41,6,11,121016,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2011,5,4,1,66,2,10,611016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2011,5,4,2,23,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2011,5,4,1,20,6,9,341026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Economía,Hombre
2011,5,1,1,23,6,9,313016,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Psicología,Hombre
2011,2,4,2,23,6,10,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2011,2,4,2,19,6,9,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,2,4,2,19,6,9,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,2,4,1,19,6,9,531016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2011,2,4,1,48,2,9,331016,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,2,4,2,42,6,10,331016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Administración,Mujer
2011,2,1,1,38,6,10,341026,Costa Centro,Soltero,Quechua,Superior Universitaria Completa,Economía,Hombre
2011,2,4,2,44,6,11,717016,Costa Centro,Soltero,Castellano,Maestria/doctorado,Obstetricia,Mujer
2011,2,4,1,22,6,9,331036,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2011,2,4,1,22,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2011,2,4,1,18,6,9,331016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2011,2,4,2,39,5,10,121016,Costa Centro,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2011,2,4,2,35,6,10,711026,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Medicina Humana,Mujer
2011,2,4,2,53,6,10,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho,Mujer
2011,2,4,2,26,6,10,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2011,2,4,2,30,6,10,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho,Mujer
2011,2,4,1,44,1,10,351016,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Hombre
2011,2,4,2,20,6,9,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2011,2,4,1,24,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2011,2,4,2,31,6,10,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2011,2,4,2,24,6,9,713026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Odontología,Mujer
2011,2,4,1,42,2,9,331016,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Administración,Hombre
