ANIO,DOMINIO_G,COD_IDIOMA,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,SEXO
2010,4,4,2,22,6,9,213026,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Lingüística,Mujer
2010,4,4,2,42,2,9,199996,Sierra Norte,Casado,Castellano,Superior Universitaria Incompleta,Otras Carreras de Educación,Mujer
2010,4,4,2,34,1,10,199996,Sierra Norte,Conviviente,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Mujer
2010,4,4,1,18,6,9,523026,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Hombre
2010,4,4,2,36,2,10,199996,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Mujer
2010,4,4,2,20,6,9,112016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2010,4,4,1,20,6,9,216026,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Teología,Hombre
2010,4,4,2,23,6,10,112016,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,4,4,2,21,6,9,531016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Mujer
2010,4,4,1,18,6,9,112016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Hombre
2010,4,4,1,23,6,9,527016,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Hombre
2010,4,4,2,20,6,9,594056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2010,4,4,2,25,6,10,714016,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2010,4,4,2,23,6,9,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Mujer
2010,4,4,1,26,6,10,112016,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2010,7,4,1,24,6,9,422026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Química,Hombre
2010,7,4,2,51,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,7,4,1,26,6,9,331036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2010,7,4,2,24,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,7,4,1,30,1,10,441046,Selva,Conviviente,Castellano,Superior Universitaria Completa,Computación e Informática,Hombre
2010,7,4,1,64,2,10,611106,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2010,7,4,1,29,6,9,351016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2010,7,4,2,25,6,10,214016,Selva,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2010,7,4,2,22,6,9,214016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Idiomas,Mujer
2010,7,4,1,35,5,10,112016,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2010,7,4,1,19,6,9,335116,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Negocios Internacionales   2/,Hombre
2010,7,4,2,25,6,10,717016,Selva,Soltero,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2010,7,4,2,22,6,9,199996,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Otras Carreras de Educación,Mujer
2010,7,4,2,35,2,9,714016,Selva,Casado,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2010,7,4,1,48,2,10,199996,Selva,Casado,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Hombre
2010,7,4,2,21,1,9,717016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2010,7,4,1,33,1,9,199996,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Otras Carreras de Educación,Hombre
2010,7,4,1,42,1,9,351016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2010,7,4,2,49,1,10,199996,Selva,Conviviente,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Mujer
2010,7,4,1,29,6,10,199996,Selva,Soltero,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Hombre
2010,7,4,1,30,1,10,342056,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2010,7,4,2,36,5,10,121016,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2010,7,4,1,37,2,10,713026,Selva,Casado,Castellano,Superior Universitaria Completa,Odontología,Hombre
2010,7,4,2,40,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,7,4,1,35,6,10,151016,Selva,Soltero,Castellano,Superior Universitaria Completa,Educación Artística,Hombre
2010,7,4,2,21,6,10,342056,Selva,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,7,4,2,30,6,10,714016,Selva,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2010,7,4,1,34,1,10,351016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Hombre
2010,7,4,2,47,1,9,121016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Mujer
2010,7,4,1,22,6,9,422026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Química,Hombre
2010,7,4,1,28,1,9,121016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2010,7,4,1,68,2,10,331036,Selva,Casado,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2010,7,4,2,56,2,9,121016,Selva,Casado,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Mujer
2010,7,4,2,34,1,10,717016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2010,7,4,1,50,1,10,521046,Selva,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Hombre
2010,7,4,1,39,1,10,611076,Selva,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Agrícola,Hombre
2010,7,4,1,18,6,9,511026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2010,7,4,1,42,6,11,199996,Selva,Soltero,Castellano,Maestria/doctorado,Otras Carreras de Educación,Hombre
2010,7,4,1,37,1,9,351016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2010,7,4,2,39,5,10,214016,Selva,Separado,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2010,7,4,1,20,6,9,714016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Hombre
2010,7,4,1,17,6,9,199996,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Otras Carreras de Educación,Hombre
2010,7,4,1,25,6,10,711026,Selva,Soltero,Castellano,Superior Universitaria Completa,Medicina Humana,Hombre
2010,7,4,1,22,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2010,7,4,1,24,1,9,526036,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2010,7,4,1,44,2,9,533026,Selva,Casado,Castellano,Superior Universitaria Incompleta,Arquitectura,Hombre
2010,7,4,2,41,2,10,121016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2010,7,4,2,29,6,10,214016,Selva,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2010,7,4,2,27,5,10,714016,Selva,Separado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2010,7,4,1,52,2,10,121016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,7,4,2,22,6,10,714016,Selva,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2010,7,4,1,29,1,9,214016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Idiomas,Hombre
2010,7,4,2,33,2,10,112016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,7,4,2,18,6,9,331036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2010,7,4,1,48,1,10,121016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,7,4,2,47,1,10,121016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2010,7,4,1,25,6,9,331026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Banca y Finanzas,Hombre
2010,7,4,1,35,6,9,511026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2010,7,4,1,47,5,10,121016,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,7,4,2,40,6,9,199996,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Otras Carreras de Educación,Mujer
2010,7,4,2,34,1,9,221026,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Arte y Humanidades,Mujer
2010,7,4,1,48,1,10,199996,Selva,Conviviente,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Hombre
2010,7,4,2,21,6,9,335056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Comercio y Negocios Internacionales,Mujer
2010,7,4,1,24,6,9,112016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Hombre
2010,7,4,1,29,1,9,161116,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Mecánica Automotriz,Hombre
2010,7,4,1,20,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2010,7,4,1,42,2,9,331036,Selva,Casado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2010,7,4,2,20,6,9,331036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2010,7,4,1,19,6,9,224036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Música,Hombre
2010,7,4,2,26,1,10,199996,Selva,Conviviente,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Mujer
2010,7,4,1,52,1,9,211016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Antropología,Hombre
2010,7,4,1,21,6,9,412016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Zootecnia   1/,Hombre
2010,7,4,2,22,6,9,332336,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Turismo y Hotelería,Mujer
2010,7,4,1,37,2,10,714016,Selva,Casado,Castellano,Superior Universitaria Completa,Enfermería,Hombre
2010,7,4,2,18,6,9,336036,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Gestión de Negocios,Mujer
2010,7,4,2,23,6,9,621016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria,Mujer
2010,7,4,1,30,1,10,199996,Selva,Conviviente,Castellano,Superior Universitaria Completa,Otras Carreras de Educación,Hombre
2010,7,4,1,19,6,9,412016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Zootecnia   1/,Hombre
2010,7,4,1,41,6,9,531016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2010,7,4,1,25,6,10,511026,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2010,5,1,1,54,1,10,322026,Sierra Centro,Conviviente,Quechua,Superior Universitaria Completa,Periodismo,Hombre
2010,5,1,1,27,6,10,342056,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Contabilidad,Hombre
2010,5,1,1,17,6,9,342056,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Contabilidad,Hombre
2010,5,4,1,53,2,10,531016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2010,5,4,1,35,1,10,351016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Hombre
2010,5,4,2,35,1,10,342056,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,5,1,1,56,2,10,112016,Sierra Centro,Casado,Quechua,Superior Universitaria Completa,Educación Primaria,Hombre
2010,5,4,2,53,2,11,112016,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Primaria,Mujer
2010,5,4,2,25,1,9,714016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2010,5,4,2,31,6,10,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho,Mujer
2010,5,4,2,20,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2010,5,4,1,49,2,10,411016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Biología,Hombre
2010,5,4,2,38,2,11,714016,Sierra Centro,Casado,Castellano,Maestria/doctorado,Enfermería,Mujer
2010,5,4,2,59,3,10,312026,Sierra Centro,Viudo,Castellano,Superior Universitaria Completa,Servicio Social,Mujer
2010,5,4,1,30,6,10,511156,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Informática,Hombre
2010,5,4,1,18,6,9,511156,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Informática,Hombre
2010,5,4,1,23,6,9,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2010,5,4,1,31,2,9,611076,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Agrícola,Hombre
2010,5,4,2,24,2,9,342056,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,5,4,2,29,6,10,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Administración,Mujer
2010,5,4,2,20,6,9,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2010,5,4,2,26,6,10,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,5,4,2,22,6,9,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2010,5,4,1,55,1,9,531016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2010,5,4,2,25,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,5,4,1,48,4,10,331016,Sierra Centro,Divorciado,Castellano,Superior Universitaria Completa,Administración,Hombre
2010,5,4,2,19,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Mujer
2010,5,4,2,27,5,9,714016,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2010,5,4,2,59,1,10,321036,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Ciencias de la Comunicación Social   2/,Mujer
2010,5,4,1,73,2,10,531016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2010,5,4,1,37,6,10,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2010,5,4,1,25,6,10,511156,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Informática,Hombre
2010,5,4,1,27,6,9,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2010,5,4,1,24,6,9,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Hombre
2010,5,4,2,21,6,9,351016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2010,5,4,2,25,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2010,5,4,2,29,6,10,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,5,4,2,25,6,10,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,5,4,2,34,5,10,112016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2010,5,4,2,19,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2010,5,4,1,37,6,10,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,5,4,2,31,6,10,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2010,5,1,1,23,6,9,522036,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería de Industrias Alimentarias    2/,Hombre
2010,5,4,2,22,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,5,4,1,25,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2010,5,4,2,24,1,9,714016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2010,5,4,2,27,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,5,4,2,28,6,10,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2010,5,4,1,26,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2010,5,4,2,25,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,5,4,1,19,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2010,5,4,2,30,1,10,332336,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Turismo y Hotelería,Mujer
2010,5,4,2,44,6,11,121016,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2010,5,4,1,67,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,5,4,1,39,6,10,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2010,5,4,2,40,6,11,121016,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2010,5,4,1,20,6,9,532016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Sanitaria,Hombre
2010,5,1,1,22,6,9,511056,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería de Sistemas e Informática   1/,Hombre
2010,2,4,2,34,5,10,342056,Costa Centro,Separado,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,2,4,2,54,6,10,312036,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Trabajo Social,Mujer
2010,2,4,1,45,4,10,121016,Costa Centro,Divorciado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2010,2,4,1,36,6,9,533026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Hombre
2010,2,4,2,25,1,10,111026,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2010,2,4,1,52,2,10,199016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación 1/,Hombre
2010,2,4,2,40,2,10,111026,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2010,2,4,1,66,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2010,2,4,2,24,6,9,331036,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2010,2,4,2,34,1,10,342056,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,2,4,1,28,6,10,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2010,2,4,1,23,6,9,531016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2010,2,4,2,30,6,10,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,2,4,2,48,2,9,342056,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2010,2,4,2,22,6,9,713026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Odontología,Mujer
2010,2,4,1,30,1,10,351016,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Hombre
2010,2,4,2,24,1,10,342056,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2010,2,4,1,22,6,10,331036,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2010,2,4,2,27,6,10,511156,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Informática,Mujer
2010,2,4,1,26,6,11,716026,Costa Centro,Soltero,Castellano,Maestria/doctorado,Farmacia y Bioquímica,Hombre
2010,2,4,1,25,6,9,531016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
