ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO
2017,sierra centro,quechua,hombre,71,casado(a),superior universitaria incompleta,341026,160000002,5,Economía,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,40,casado(a),superior universitaria completa,331016,160000002,5,Administración,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,39,casado(a),superior universitaria completa,714016,160000002,5,Enfermería,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,58,casado(a),superior universitaria completa,422026,160000002,5,Ingeniería Química,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,23,soltero(a),superior universitaria completa,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,20,soltero(a),superior universitaria incompleta,351056,160000002,5,Derecho y Ciencias Políticas   1/,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,51,divorciado(a),superior universitaria incompleta,121426,160000002,5,Educación Secundaria - Lengua y Literatura,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,50,soltero(a),superior universitaria completa,714016,160000002,5,Enfermería,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,43,casado(a),superior universitaria completa,711016,160000009,11,Medicina,Universidad Nacional San Luis Gonzaga,Ica
2017,sierra centro,quechua,hombre,69,casado(a),superior universitaria completa,112016,160000002,5,Educación Primaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,56,separado(a),superior universitaria incompleta,411016,160000002,5,Biología,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,84,casado(a),superior universitaria completa,342056,-1,5,Contabilidad,,Ayacucho
2017,sierra centro,quechua,hombre,38,casado(a),superior universitaria completa,511156,160000002,5,Ingeniería Informática,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,42,conviviente,superior universitaria incompleta,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,42,conviviente,superior universitaria incompleta,342056,260000037,12,Contabilidad,Universidad Peruana Los Andes,Junín
2017,sierra centro,castellano,hombre,19,soltero(a),superior universitaria incompleta,421016,160000002,5,Ciencias Físico Matemática   1/,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,47,casado(a),superior universitaria incompleta,121116,160000002,5,"Educación Secundaria - Ciencias Matemáticas, Físicas e Informática",Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,mujer,44,casado(a),superior universitaria completa,351056,160000002,5,Derecho y Ciencias Políticas   1/,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,26,soltero(a),superior universitaria incompleta,351016,260000053,2,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,castellano,mujer,45,conviviente,superior universitaria completa,112016,260000037,12,Educación Primaria,Universidad Peruana Los Andes,Junín
2017,sierra centro,castellano,hombre,50,conviviente,superior universitaria incompleta,351016,260000081,15,Derecho,Universidad Peruana de Ciencias e Informática,Lima
2017,sierra centro,quechua,hombre,73,casado(a),superior universitaria completa,351016,160000002,5,Derecho,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,26,soltero(a),superior universitaria completa,714016,260000059,15,Enfermería,Universidad Alas Peruanas,Lima
2017,sierra centro,castellano,mujer,21,soltero(a),superior universitaria incompleta,351016,160000002,5,Derecho,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,50,separado(a),superior universitaria completa,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,54,conviviente,superior universitaria completa,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,44,conviviente,superior universitaria completa,112016,160000002,5,Educación Primaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,31,conviviente,superior universitaria incompleta,714016,260000019,15,Enfermería,Universidad de San Martín de Porres,Lima
2017,sierra centro,quechua,hombre,48,casado(a),superior universitaria incompleta,341026,160000002,5,Economía,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,25,soltero(a),superior universitaria incompleta,321026,160000002,5,Ciencias de la Comunicación,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,21,soltero(a),superior universitaria incompleta,511026,160000002,5,Ingeniería de Sistemas,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,34,conviviente,superior universitaria incompleta,531016,260000059,15,Ingeniería Civil,Universidad Alas Peruanas,Lima
2017,sierra centro,castellano,mujer,22,soltero(a),superior universitaria completa,714016,160000002,5,Enfermería,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,19,soltero(a),superior universitaria incompleta,331036,260000053,2,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,castellano,mujer,23,soltero(a),superior universitaria incompleta,211036,160000002,5,Arqueología,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,81,casado(a),superior universitaria completa,112016,-1,-1,Educación Primaria,,
2017,sierra centro,castellano,mujer,41,separado(a),superior universitaria completa,121366,160000002,5,Educación Secundaria - Inglés,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,31,conviviente,superior universitaria completa,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,41,casado(a),superior universitaria incompleta,714016,160000002,5,Enfermería,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,58,casado(a),superior universitaria incompleta,342056,260000053,2,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,castellano,mujer,28,soltero(a),superior universitaria completa,716026,160000002,5,Farmacia y Bioquímica,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,24,soltero(a),superior universitaria incompleta,611016,160000002,5,Agronomía,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,22,soltero(a),superior universitaria incompleta,351056,260000059,15,Derecho y Ciencias Políticas   1/,Universidad Alas Peruanas,Lima
2017,sierra centro,castellano,hombre,20,soltero(a),superior universitaria incompleta,342096,160000002,5,Contabilidad y Auditoria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,18,soltero(a),superior universitaria incompleta,313016,260000059,15,Psicología,Universidad Alas Peruanas,Lima
2017,sierra centro,castellano,mujer,24,soltero(a),superior universitaria completa,121016,160000002,5,Educación Secundaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,21,soltero(a),superior universitaria incompleta,351056,260000053,2,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,castellano,hombre,22,soltero(a),superior universitaria incompleta,351056,260000053,2,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,quechua,hombre,21,soltero(a),superior universitaria incompleta,611016,160000002,5,Agronomía,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,30,conviviente,superior universitaria completa,411016,160000002,5,Biología,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,34,conviviente,superior universitaria incompleta,611076,160000002,5,Ingeniería Agrícola,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,mujer,34,conviviente,superior universitaria incompleta,411016,160000002,5,Biología,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,58,separado(a),superior universitaria completa,112016,160000002,5,Educación Primaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,52,soltero(a),superior universitaria completa,714016,260000037,12,Enfermería,Universidad Peruana Los Andes,Junín
2017,sierra centro,castellano,mujer,44,soltero(a),superior universitaria completa,211026,160000002,5,Antropología Social,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,47,casado(a),superior universitaria completa,121096,160000021,15,Educación Secundaria - Ciencias Biológicas y Química,Universidad Nacional Federico Villarreal,Lima
2017,sierra centro,castellano,mujer,54,casado(a),superior universitaria completa,112016,160000010,12,Educación Primaria,Universidad Nacional del Centro del Perú,Junín
2017,sierra centro,castellano,hombre,71,casado(a),superior universitaria completa,351056,160000021,15,Derecho y Ciencias Políticas   1/,Universidad Nacional Federico Villarreal,Lima
2017,sierra centro,quechua,hombre,50,casado(a),superior universitaria completa,121426,160000005,4,Educación Secundaria - Lengua y Literatura,Universidad Nacional de San Agustín,Arequipa
2017,sierra centro,castellano,mujer,20,soltero(a),superior universitaria incompleta,313036,260000059,15,Psicología Humana,Universidad Alas Peruanas,Lima
2017,sierra centro,quechua,mujer,57,casado(a),superior universitaria completa,112016,160000002,5,Educación Primaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,27,soltero(a),superior universitaria completa,342096,160000002,5,Contabilidad y Auditoria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,mujer,22,soltero(a),superior universitaria incompleta,321026,160000002,5,Ciencias de la Comunicación,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,26,soltero(a),superior universitaria completa,511026,160000002,5,Ingeniería de Sistemas,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,hombre,24,soltero(a),superior universitaria completa,511026,160000002,5,Ingeniería de Sistemas,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,21,soltero(a),superior universitaria incompleta,711026,160000002,5,Medicina Humana,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,mujer,29,soltero(a),superior universitaria completa,312036,160000002,5,Trabajo Social,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,21,soltero(a),superior universitaria incompleta,331016,160000002,5,Administración,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,quechua,hombre,22,soltero(a),superior universitaria incompleta,342076,160000002,5,Contabilidad Auditoría y Finanzas 1/,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,37,conviviente,superior universitaria completa,121196,260000052,13,Educación Secundaria - Ciencias Sociales - Psicología,Universidad Particular César Vallejo,La Libertad
2017,sierra centro,quechua,mujer,59,soltero(a),superior universitaria completa,111016,160000002,5,"Educación Básica, Inicial y Primaria",Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,23,soltero(a),superior universitaria incompleta,522036,160000002,5,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2017,sierra centro,castellano,mujer,21,soltero(a),superior universitaria incompleta,342056,260000053,2,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,sierra centro,castellano,hombre,28,soltero(a),superior universitaria incompleta,531016,160000002,5,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
