ANIO,DOMINIO_G,COD_IDIOMA,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,SEXO
2013,2,4,2,32,2,11,351056,Costa Centro,Casado,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Mujer
2013,2,4,1,47,2,11,351056,Costa Centro,Casado,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Hombre
2013,2,4,2,19,6,9,511026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Mujer
2013,2,4,2,38,6,10,422026,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Química,Mujer
2013,2,4,1,24,1,9,527056,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Metalúrgica    1/,Hombre
2013,2,4,1,39,1,9,321026,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación,Hombre
2013,2,4,2,25,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,2,4,1,55,2,10,331016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Administración,Hombre
2013,2,4,2,51,2,10,717016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2013,2,4,2,20,6,9,526076,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Mecatrónica,Mujer
2013,2,4,2,58,3,10,714016,Costa Centro,Viudo,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2013,2,4,1,19,6,9,331036,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2013,2,4,1,61,2,10,341026,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Economía,Hombre
2013,2,4,2,22,6,10,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2013,2,4,2,25,3,10,351056,Costa Centro,Viudo,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Mujer
2013,2,4,2,54,2,10,351056,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Mujer
2013,2,4,1,55,2,10,121016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,2,4,2,23,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2013,2,4,2,21,6,9,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2013,2,4,1,57,2,10,342056,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2013,2,4,1,23,6,10,411016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Biología,Hombre
2013,2,4,2,34,6,10,121016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,2,4,1,63,2,9,331036,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2013,2,4,1,57,2,10,611016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2013,2,4,2,57,2,9,716016,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Ciencias Farmacéuticas y Bioquímica,Mujer
2013,2,4,1,25,6,10,611016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2013,2,4,2,50,5,9,121016,Costa Centro,Separado,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Mujer
2013,2,4,1,21,6,9,121016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2013,2,4,1,69,2,9,342056,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2013,2,4,2,26,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2013,2,4,2,20,6,9,332276,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Turismo,Mujer
2013,2,4,1,44,2,10,121016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,2,4,2,42,2,10,121016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,2,4,2,18,6,9,313016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2013,2,4,2,46,1,10,511026,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
2013,2,4,1,48,2,9,531016,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,2,4,2,20,6,9,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2013,2,4,1,51,1,10,112016,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2013,2,4,1,40,6,10,121016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,2,4,1,27,1,10,511026,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2013,2,4,1,22,6,9,526036,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2013,2,4,1,62,6,9,422026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Química,Hombre
2013,2,4,1,44,6,10,611106,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2013,2,4,1,26,6,9,594056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Hombre
2013,2,1,1,60,1,9,351056,Costa Centro,Conviviente,Quechua,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,2,4,2,23,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,2,4,2,57,5,10,121016,Costa Centro,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,2,4,1,23,6,9,331096,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración y Finanzas,Hombre
2013,2,4,1,26,2,9,351056,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,2,4,2,20,6,9,411076,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias Biológicas,Mujer
2013,2,4,1,38,6,11,121016,Costa Centro,Soltero,Castellano,Maestria/doctorado,Educación Secundaria,Hombre
2013,2,4,1,37,6,10,332276,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Turismo,Hombre
2013,2,4,1,45,5,9,716026,Costa Centro,Separado,Castellano,Superior Universitaria Incompleta,Farmacia y Bioquímica,Hombre
2013,2,4,1,56,1,10,611016,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2013,2,4,2,39,1,10,342056,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2013,2,4,1,39,2,10,121016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,2,4,1,85,1,10,611016,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2013,2,4,1,25,6,10,511026,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2013,2,4,2,23,6,9,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2013,2,4,1,20,6,9,511026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,2,4,1,22,6,9,611016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Agronomía,Hombre
2013,5,4,1,41,1,9,523016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Agroindustrias,Hombre
2013,5,4,2,34,6,10,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
2013,5,4,1,22,6,9,333096,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Marketing y Negocios Internacionales,Hombre
2013,5,4,1,66,5,10,121016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,5,4,1,20,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,4,1,53,2,10,527016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería de Minas,Hombre
2013,5,4,1,54,2,10,341026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Economía,Hombre
2013,5,4,2,50,2,10,331036,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Administración de Empresas,Mujer
2013,5,4,2,58,2,10,342056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2013,5,4,2,27,6,9,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2013,5,4,2,29,5,9,342056,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2013,5,4,1,50,2,9,341026,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Economía,Hombre
2013,5,4,2,52,2,10,527056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Metalúrgica    1/,Mujer
2013,5,4,1,26,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,4,1,24,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,5,4,1,20,6,9,521046,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2013,5,4,2,19,6,9,533026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Mujer
2013,5,1,1,69,5,10,211016,Sierra Centro,Separado,Quechua,Superior Universitaria Completa,Antropología,Hombre
2013,5,4,1,22,6,9,524026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Eléctrica,Hombre
2013,5,4,1,21,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,5,4,2,32,6,10,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,2,40,5,10,533026,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Arquitectura,Mujer
2013,5,4,2,39,6,10,111026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2013,5,4,2,24,6,10,342106,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad y Finanzas,Mujer
2013,5,4,2,21,6,9,332246,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Gestión en Hotelería y Turismo,Mujer
2013,5,4,2,18,6,9,342106,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Mujer
2013,5,4,1,66,2,10,351056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,2,64,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,2,18,6,9,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2013,5,4,1,52,2,11,331036,Sierra Centro,Casado,Castellano,Maestria/doctorado,Administración de Empresas,Hombre
2013,5,4,2,30,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2013,5,4,2,22,6,9,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,2,30,1,10,351056,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,2,19,6,9,331136,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración y Sistemas,Mujer
2013,5,4,1,55,2,10,331036,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2013,5,4,2,49,2,10,351056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,2,21,6,9,422016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Procesos Químicos y Metalúrgicos,Mujer
2013,5,4,1,33,2,10,711026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Medicina Humana,Hombre
2013,5,4,2,32,2,10,711026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Medicina Humana,Mujer
2013,5,4,2,34,5,10,112016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,20,6,9,715056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Tecnología Médica,Mujer
2013,5,4,1,48,5,9,331036,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2013,5,4,1,51,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2013,5,4,2,43,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,1,40,2,10,342056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2013,5,4,2,38,2,10,342056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2013,5,4,1,22,6,9,333096,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Marketing y Negocios Internacionales,Hombre
2013,5,4,2,53,3,9,312036,Sierra Centro,Viudo,Castellano,Superior Universitaria Incompleta,Trabajo Social,Mujer
2013,5,4,2,51,1,10,112016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,71,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,30,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,1,43,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,5,4,2,42,2,11,511156,Sierra Centro,Casado,Castellano,Maestria/doctorado,Ingeniería Informática,Mujer
2013,5,4,1,20,6,9,526036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2013,5,4,1,18,6,9,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Hombre
2013,5,4,1,57,6,10,311016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Sociología,Hombre
2013,5,1,1,75,2,11,121016,Sierra Centro,Casado,Quechua,Maestria/doctorado,Educación Secundaria,Hombre
2013,5,4,2,79,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,1,51,6,11,331036,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Administración de Empresas,Hombre
2013,5,4,2,23,6,9,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2013,5,4,1,18,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,5,1,1,68,2,10,527056,Sierra Centro,Casado,Quechua,Superior Universitaria Completa,Ingeniería Metalúrgica    1/,Hombre
2013,5,4,2,19,6,9,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,1,53,2,10,533026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Arquitectura,Hombre
2013,5,4,1,20,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,4,2,18,6,9,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,2,20,5,9,342106,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Mujer
2013,5,4,1,29,6,10,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,1,41,2,9,351056,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,1,52,2,11,524026,Sierra Centro,Casado,Castellano,Maestria/doctorado,Ingeniería Eléctrica,Hombre
2013,5,4,2,41,2,9,342106,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Mujer
2013,5,4,2,21,6,9,711026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Mujer
2013,5,4,1,18,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,5,1,1,33,6,10,526036,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Ingeniería Mecánica,Hombre
2013,5,4,1,30,6,10,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2013,5,4,1,61,2,10,524026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Eléctrica,Hombre
2013,5,4,2,24,6,9,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Mujer
2013,5,4,1,33,2,10,524026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Eléctrica,Hombre
2013,5,4,2,31,2,11,331036,Sierra Centro,Casado,Castellano,Maestria/doctorado,Administración de Empresas,Mujer
2013,5,4,2,41,6,10,111026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2013,5,4,1,79,2,9,423016,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Geología,Hombre
2013,5,4,1,90,2,10,351056,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,2,88,2,10,711026,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Medicina Humana,Mujer
2013,5,4,1,21,6,9,511026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2013,5,4,2,74,3,10,121016,Sierra Centro,Viudo,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,2,71,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,44,5,9,111026,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Educación Inicial,Mujer
2013,5,4,1,36,2,9,351056,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,2,26,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,1,40,6,10,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2013,5,4,1,31,6,9,526036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2013,5,4,2,42,5,9,312036,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Trabajo Social,Mujer
2013,5,4,2,21,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2013,5,4,2,20,6,9,422026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Química,Mujer
2013,5,4,1,31,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,4,2,46,5,10,112016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,20,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2013,5,4,1,27,6,9,711026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Hombre
2013,5,4,2,19,6,9,342106,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Mujer
2013,5,4,1,54,2,10,531016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2013,5,4,2,49,2,11,111026,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Inicial,Mujer
2013,5,4,2,24,6,10,533026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Mujer
2013,5,4,1,19,6,9,224036,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Música,Hombre
2013,5,4,2,30,6,10,713016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Estomatología,Mujer
2013,5,4,2,24,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2013,5,4,2,41,5,9,711026,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Medicina Humana,Mujer
2013,5,4,1,29,6,10,524046,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Eléctrica y Electrónica,Hombre
2013,5,4,1,27,6,10,612066,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Forestal y del Medio Ambiente    1/,Hombre
2013,5,1,2,59,5,10,121016,Sierra Centro,Separado,Quechua,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,2,30,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,19,6,9,612026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias Forestales y del Ambiente,Mujer
2013,5,4,2,22,6,9,594056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2013,5,4,1,36,6,9,711026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Hombre
2013,5,4,1,54,2,10,331036,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2013,5,4,1,54,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2013,5,4,2,54,2,10,112016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,24,6,9,717016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2013,5,4,2,23,6,9,342106,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Mujer
2013,5,4,1,24,6,10,527016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Minas,Hombre
2013,5,4,2,59,3,10,112016,Sierra Centro,Viudo,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,2,28,6,10,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2013,5,4,1,28,6,10,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2013,5,4,1,46,1,9,433016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Investigación Operativa,Hombre
2013,5,4,1,26,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,4,2,20,6,9,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,1,53,2,11,611016,Sierra Centro,Casado,Castellano,Maestria/doctorado,Agronomía,Hombre
2013,5,4,2,51,2,11,112016,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Primaria,Mujer
2013,5,4,2,24,6,9,711026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Mujer
2013,5,4,2,22,6,10,332246,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Gestión en Hotelería y Turismo,Mujer
2013,5,4,2,28,6,10,713026,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Odontología,Mujer
2013,5,4,2,38,6,9,341026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Economía,Mujer
2013,5,1,1,42,2,9,351056,Sierra Centro,Casado,Quechua,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,1,19,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2013,5,5,1,52,2,10,331036,Sierra Centro,Casado,,Superior Universitaria Completa,Administración de Empresas,Hombre
2013,5,4,1,58,2,10,611016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Agronomía,Hombre
2013,5,4,1,22,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Hombre
2013,5,4,2,54,2,10,121016,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,1,26,6,9,421046,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Física,Hombre
2013,5,4,1,25,6,10,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2013,5,4,1,52,2,11,342056,Sierra Centro,Casado,Castellano,Maestria/doctorado,Contabilidad,Hombre
2013,5,4,2,51,2,10,612066,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Ingeniería Forestal y del Medio Ambiente    1/,Mujer
2013,5,4,2,20,6,9,713026,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Odontología,Mujer
2013,5,4,2,19,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2013,5,4,2,28,6,11,351056,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Mujer
2013,5,4,2,60,6,10,121016,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2013,5,4,1,58,2,11,527016,Sierra Centro,Casado,Castellano,Maestria/doctorado,Ingeniería de Minas,Hombre
2013,5,4,1,29,6,9,351056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2013,5,4,2,24,6,10,331036,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Mujer
2013,5,4,2,27,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Mujer
2013,5,4,2,27,6,9,714016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2013,5,4,1,22,6,9,342106,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Hombre
2013,5,4,1,57,2,9,342106,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Hombre
2013,5,5,2,31,2,9,711026,Sierra Centro,Casado,,Superior Universitaria Incompleta,Medicina Humana,Mujer
2013,5,4,2,46,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2013,5,4,1,26,6,9,331136,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración y Sistemas,Hombre
2013,5,4,1,31,1,10,511026,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2013,5,4,2,29,1,10,511026,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
